País,Año,Horas,Metrica,Porcentaje_x,Red,Porcentaje_y
Vietnam,2013.0,1.57,Seguir marcas que les gustan,,Instagram,51.0
Vietnam,2013.0,1.57,Seguir marcas que les gustan,,Snapchat,17.0
Vietnam,2013.0,1.57,Seguir marcas que les gustan,,Twitter,37.0
Vietnam,2013.0,1.57,Seguir marcas que les gustan,,WhatsApp,23.0
Vietnam,2013.0,1.57,Descubrir marcas a través de comentarios,,Facebook,93.0
Vietnam,2013.0,1.57,Descubrir marcas a través de comentarios,,FB Messenger,75.0
Vietnam,2013.0,1.57,Descubrir marcas a través de comentarios,,Instagram,51.0
Vietnam,2013.0,1.57,Descubrir marcas a través de comentarios,,Snapchat,17.0
Vietnam,2013.0,1.57,Descubrir marcas a través de comentarios,,Twitter,37.0
Vietnam,2013.0,1.57,Descubrir marcas a través de comentarios,,WhatsApp,23.0
Vietnam,2013.0,1.57,Investigar productos/marcas usando redes sociales,,Facebook,93.0
Vietnam,2013.0,1.57,Investigar productos/marcas usando redes sociales,,FB Messenger,75.0
Vietnam,2013.0,1.57,Investigar productos/marcas usando redes sociales,,Instagram,51.0
Vietnam,2013.0,1.57,Investigar productos/marcas usando redes sociales,,Snapchat,17.0
Vietnam,2013.0,1.57,Investigar productos/marcas usando redes sociales,,Twitter,37.0
Vietnam,2013.0,1.57,Investigar productos/marcas usando redes sociales,,WhatsApp,23.0
Vietnam,2013.0,1.57,Motivar compras a través de 'Me gusta',,Facebook,93.0
Vietnam,2013.0,1.57,Motivar compras a través de 'Me gusta',,FB Messenger,75.0
Vietnam,2013.0,1.57,Motivar compras a través de 'Me gusta',,Instagram,51.0
Vietnam,2013.0,1.57,Motivar compras a través de 'Me gusta',,Snapchat,17.0
Vietnam,2013.0,1.57,Motivar compras a través de 'Me gusta',,Twitter,37.0
Vietnam,2013.0,1.57,Motivar compras a través de 'Me gusta',,WhatsApp,23.0
Vietnam,2013.0,1.57,Motivar compras a través del botón 'Comprar',,Facebook,93.0
Vietnam,2013.0,1.57,Motivar compras a través del botón 'Comprar',,FB Messenger,75.0
Vietnam,2013.0,1.57,Motivar compras a través del botón 'Comprar',,Instagram,51.0
Vietnam,2013.0,1.57,Motivar compras a través del botón 'Comprar',,Snapchat,17.0
Vietnam,2013.0,1.57,Motivar compras a través del botón 'Comprar',,Twitter,37.0
Vietnam,2013.0,1.57,Motivar compras a través del botón 'Comprar',,WhatsApp,23.0
Vietnam,2014.0,2.07,Uso de redes sociales para mantenerse informado,,Facebook,93.0
Vietnam,2014.0,2.07,Uso de redes sociales para mantenerse informado,,FB Messenger,75.0
Vietnam,2014.0,2.07,Uso de redes sociales para mantenerse informado,,Instagram,51.0
Vietnam,2014.0,2.07,Uso de redes sociales para mantenerse informado,,Snapchat,17.0
Vietnam,2014.0,2.07,Uso de redes sociales para mantenerse informado,,Twitter,37.0
Vietnam,2014.0,2.07,Uso de redes sociales para mantenerse informado,,WhatsApp,23.0
Vietnam,2014.0,2.07,Seguir marcas que les gustan,,Facebook,93.0
Vietnam,2014.0,2.07,Seguir marcas que les gustan,,FB Messenger,75.0
Vietnam,2014.0,2.07,Seguir marcas que les gustan,,Instagram,51.0
Vietnam,2014.0,2.07,Seguir marcas que les gustan,,Snapchat,17.0
Vietnam,2014.0,2.07,Seguir marcas que les gustan,,Twitter,37.0
Vietnam,2014.0,2.07,Seguir marcas que les gustan,,WhatsApp,23.0
Vietnam,2014.0,2.07,Descubrir marcas a través de comentarios,,Facebook,93.0
Vietnam,2014.0,2.07,Descubrir marcas a través de comentarios,,FB Messenger,75.0
Vietnam,2014.0,2.07,Descubrir marcas a través de comentarios,,Instagram,51.0
Vietnam,2014.0,2.07,Descubrir marcas a través de comentarios,,Snapchat,17.0
Vietnam,2014.0,2.07,Descubrir marcas a través de comentarios,,Twitter,37.0
Vietnam,2014.0,2.07,Descubrir marcas a través de comentarios,,WhatsApp,23.0
Vietnam,2014.0,2.07,Investigar productos/marcas usando redes sociales,,Facebook,93.0
Vietnam,2014.0,2.07,Investigar productos/marcas usando redes sociales,,FB Messenger,75.0
Vietnam,2014.0,2.07,Investigar productos/marcas usando redes sociales,,Instagram,51.0
Vietnam,2014.0,2.07,Investigar productos/marcas usando redes sociales,,Snapchat,17.0
Vietnam,2014.0,2.07,Investigar productos/marcas usando redes sociales,,Twitter,37.0
Vietnam,2014.0,2.07,Investigar productos/marcas usando redes sociales,,WhatsApp,23.0
Vietnam,2014.0,2.07,Motivar compras a través de 'Me gusta',,Facebook,93.0
Vietnam,2014.0,2.07,Motivar compras a través de 'Me gusta',,FB Messenger,75.0
Vietnam,2014.0,2.07,Motivar compras a través de 'Me gusta',,Instagram,51.0
Vietnam,2014.0,2.07,Motivar compras a través de 'Me gusta',,Snapchat,17.0
Vietnam,2014.0,2.07,Motivar compras a través de 'Me gusta',,Twitter,37.0
Vietnam,2014.0,2.07,Motivar compras a través de 'Me gusta',,WhatsApp,23.0
Vietnam,2014.0,2.07,Motivar compras a través del botón 'Comprar',,Facebook,93.0
Vietnam,2014.0,2.07,Motivar compras a través del botón 'Comprar',,FB Messenger,75.0
Vietnam,2014.0,2.07,Motivar compras a través del botón 'Comprar',,Instagram,51.0
Vietnam,2014.0,2.07,Motivar compras a través del botón 'Comprar',,Snapchat,17.0
Vietnam,2014.0,2.07,Motivar compras a través del botón 'Comprar',,Twitter,37.0
Vietnam,2014.0,2.07,Motivar compras a través del botón 'Comprar',,WhatsApp,23.0
Vietnam,2015.0,2.16,Uso de redes sociales para mantenerse informado,,Facebook,93.0
Vietnam,2015.0,2.16,Uso de redes sociales para mantenerse informado,,FB Messenger,75.0
Vietnam,2015.0,2.16,Uso de redes sociales para mantenerse informado,,Instagram,51.0
Vietnam,2015.0,2.16,Uso de redes sociales para mantenerse informado,,Snapchat,17.0
Vietnam,2015.0,2.16,Uso de redes sociales para mantenerse informado,,Twitter,37.0
Vietnam,2015.0,2.16,Uso de redes sociales para mantenerse informado,,WhatsApp,23.0
Vietnam,2015.0,2.16,Seguir marcas que les gustan,,Facebook,93.0
Vietnam,2015.0,2.16,Seguir marcas que les gustan,,FB Messenger,75.0
Vietnam,2015.0,2.16,Seguir marcas que les gustan,,Instagram,51.0
Vietnam,2015.0,2.16,Seguir marcas que les gustan,,Snapchat,17.0
Vietnam,2015.0,2.16,Seguir marcas que les gustan,,Twitter,37.0
Vietnam,2015.0,2.16,Seguir marcas que les gustan,,WhatsApp,23.0
Vietnam,2015.0,2.16,Descubrir marcas a través de comentarios,,Facebook,93.0
Vietnam,2015.0,2.16,Descubrir marcas a través de comentarios,,FB Messenger,75.0
Vietnam,2015.0,2.16,Descubrir marcas a través de comentarios,,Instagram,51.0
Vietnam,2015.0,2.16,Descubrir marcas a través de comentarios,,Snapchat,17.0
Vietnam,2015.0,2.16,Descubrir marcas a través de comentarios,,Twitter,37.0
Vietnam,2015.0,2.16,Descubrir marcas a través de comentarios,,WhatsApp,23.0
Vietnam,2015.0,2.16,Investigar productos/marcas usando redes sociales,,Facebook,93.0
Vietnam,2015.0,2.16,Investigar productos/marcas usando redes sociales,,FB Messenger,75.0
Vietnam,2015.0,2.16,Investigar productos/marcas usando redes sociales,,Instagram,51.0
Vietnam,2015.0,2.16,Investigar productos/marcas usando redes sociales,,Snapchat,17.0
Vietnam,2015.0,2.16,Investigar productos/marcas usando redes sociales,,Twitter,37.0
Vietnam,2015.0,2.16,Investigar productos/marcas usando redes sociales,,WhatsApp,23.0
Vietnam,2015.0,2.16,Motivar compras a través de 'Me gusta',,Facebook,93.0
Vietnam,2015.0,2.16,Motivar compras a través de 'Me gusta',,FB Messenger,75.0
Vietnam,2015.0,2.16,Motivar compras a través de 'Me gusta',,Instagram,51.0
Vietnam,2015.0,2.16,Motivar compras a través de 'Me gusta',,Snapchat,17.0
Vietnam,2015.0,2.16,Motivar compras a través de 'Me gusta',,Twitter,37.0
Vietnam,2015.0,2.16,Motivar compras a través de 'Me gusta',,WhatsApp,23.0
Vietnam,2015.0,2.16,Motivar compras a través del botón 'Comprar',,Facebook,93.0
Vietnam,2015.0,2.16,Motivar compras a través del botón 'Comprar',,FB Messenger,75.0
Vietnam,2015.0,2.16,Motivar compras a través del botón 'Comprar',,Instagram,51.0
Vietnam,2015.0,2.16,Motivar compras a través del botón 'Comprar',,Snapchat,17.0
Vietnam,2015.0,2.16,Motivar compras a través del botón 'Comprar',,Twitter,37.0
Vietnam,2015.0,2.16,Motivar compras a través del botón 'Comprar',,WhatsApp,23.0
Vietnam,2016.0,2.34,Uso de redes sociales para mantenerse informado,,Facebook,93.0
Vietnam,2016.0,2.34,Uso de redes sociales para mantenerse informado,,FB Messenger,75.0
Vietnam,2016.0,2.34,Uso de redes sociales para mantenerse informado,,Instagram,51.0
Vietnam,2016.0,2.34,Uso de redes sociales para mantenerse informado,,Snapchat,17.0
Vietnam,2016.0,2.34,Uso de redes sociales para mantenerse informado,,Twitter,37.0
Vietnam,2016.0,2.34,Uso de redes sociales para mantenerse informado,,WhatsApp,23.0
Vietnam,2016.0,2.34,Seguir marcas que les gustan,,Facebook,93.0
Vietnam,2016.0,2.34,Seguir marcas que les gustan,,FB Messenger,75.0
Vietnam,2016.0,2.34,Seguir marcas que les gustan,,Instagram,51.0
Vietnam,2016.0,2.34,Seguir marcas que les gustan,,Snapchat,17.0
Vietnam,2016.0,2.34,Seguir marcas que les gustan,,Twitter,37.0
Vietnam,2016.0,2.34,Seguir marcas que les gustan,,WhatsApp,23.0
Vietnam,2016.0,2.34,Descubrir marcas a través de comentarios,,Facebook,93.0
Vietnam,2016.0,2.34,Descubrir marcas a través de comentarios,,FB Messenger,75.0
Vietnam,2016.0,2.34,Descubrir marcas a través de comentarios,,Instagram,51.0
Vietnam,2016.0,2.34,Descubrir marcas a través de comentarios,,Snapchat,17.0
Vietnam,2016.0,2.34,Descubrir marcas a través de comentarios,,Twitter,37.0
Vietnam,2016.0,2.34,Descubrir marcas a través de comentarios,,WhatsApp,23.0
Vietnam,2016.0,2.34,Investigar productos/marcas usando redes sociales,,Facebook,93.0
Vietnam,2016.0,2.34,Investigar productos/marcas usando redes sociales,,FB Messenger,75.0
Vietnam,2016.0,2.34,Investigar productos/marcas usando redes sociales,,Instagram,51.0
Vietnam,2016.0,2.34,Investigar productos/marcas usando redes sociales,,Snapchat,17.0
Vietnam,2016.0,2.34,Investigar productos/marcas usando redes sociales,,Twitter,37.0
Vietnam,2016.0,2.34,Investigar productos/marcas usando redes sociales,,WhatsApp,23.0
Vietnam,2016.0,2.34,Motivar compras a través de 'Me gusta',,Facebook,93.0
Vietnam,2016.0,2.34,Motivar compras a través de 'Me gusta',,FB Messenger,75.0
Vietnam,2016.0,2.34,Motivar compras a través de 'Me gusta',,Instagram,51.0
Vietnam,2016.0,2.34,Motivar compras a través de 'Me gusta',,Snapchat,17.0
Vietnam,2016.0,2.34,Motivar compras a través de 'Me gusta',,Twitter,37.0
Vietnam,2016.0,2.34,Motivar compras a través de 'Me gusta',,WhatsApp,23.0
Vietnam,2016.0,2.34,Motivar compras a través del botón 'Comprar',,Facebook,93.0
Vietnam,2016.0,2.34,Motivar compras a través del botón 'Comprar',,FB Messenger,75.0
Vietnam,2016.0,2.34,Motivar compras a través del botón 'Comprar',,Instagram,51.0
Vietnam,2016.0,2.34,Motivar compras a través del botón 'Comprar',,Snapchat,17.0
Vietnam,2016.0,2.34,Motivar compras a través del botón 'Comprar',,Twitter,37.0
Vietnam,2016.0,2.34,Motivar compras a través del botón 'Comprar',,WhatsApp,23.0
Vietnam,2017.0,2.36,Uso de redes sociales para mantenerse informado,,Facebook,93.0
Vietnam,2017.0,2.36,Uso de redes sociales para mantenerse informado,,FB Messenger,75.0
Vietnam,2017.0,2.36,Uso de redes sociales para mantenerse informado,,Instagram,51.0
Vietnam,2017.0,2.36,Uso de redes sociales para mantenerse informado,,Snapchat,17.0
Vietnam,2017.0,2.36,Uso de redes sociales para mantenerse informado,,Twitter,37.0
Vietnam,2017.0,2.36,Uso de redes sociales para mantenerse informado,,WhatsApp,23.0
Vietnam,2017.0,2.36,Seguir marcas que les gustan,,Facebook,93.0
Vietnam,2017.0,2.36,Seguir marcas que les gustan,,FB Messenger,75.0
Vietnam,2017.0,2.36,Seguir marcas que les gustan,,Instagram,51.0
Vietnam,2017.0,2.36,Seguir marcas que les gustan,,Snapchat,17.0
Vietnam,2017.0,2.36,Seguir marcas que les gustan,,Twitter,37.0
Vietnam,2017.0,2.36,Seguir marcas que les gustan,,WhatsApp,23.0
Vietnam,2017.0,2.36,Descubrir marcas a través de comentarios,,Facebook,93.0
Vietnam,2017.0,2.36,Descubrir marcas a través de comentarios,,FB Messenger,75.0
Vietnam,2017.0,2.36,Descubrir marcas a través de comentarios,,Instagram,51.0
Vietnam,2017.0,2.36,Descubrir marcas a través de comentarios,,Snapchat,17.0
Vietnam,2017.0,2.36,Descubrir marcas a través de comentarios,,Twitter,37.0
Vietnam,2017.0,2.36,Descubrir marcas a través de comentarios,,WhatsApp,23.0
Vietnam,2017.0,2.36,Investigar productos/marcas usando redes sociales,,Facebook,93.0
Vietnam,2017.0,2.36,Investigar productos/marcas usando redes sociales,,FB Messenger,75.0
Vietnam,2017.0,2.36,Investigar productos/marcas usando redes sociales,,Instagram,51.0
Vietnam,2017.0,2.36,Investigar productos/marcas usando redes sociales,,Snapchat,17.0
Vietnam,2017.0,2.36,Investigar productos/marcas usando redes sociales,,Twitter,37.0
Vietnam,2017.0,2.36,Investigar productos/marcas usando redes sociales,,WhatsApp,23.0
Vietnam,2017.0,2.36,Motivar compras a través de 'Me gusta',,Facebook,93.0
Vietnam,2017.0,2.36,Motivar compras a través de 'Me gusta',,FB Messenger,75.0
Vietnam,2017.0,2.36,Motivar compras a través de 'Me gusta',,Instagram,51.0
Vietnam,2017.0,2.36,Motivar compras a través de 'Me gusta',,Snapchat,17.0
Vietnam,2017.0,2.36,Motivar compras a través de 'Me gusta',,Twitter,37.0
Vietnam,2017.0,2.36,Motivar compras a través de 'Me gusta',,WhatsApp,23.0
Vietnam,2017.0,2.36,Motivar compras a través del botón 'Comprar',,Facebook,93.0
Vietnam,2017.0,2.36,Motivar compras a través del botón 'Comprar',,FB Messenger,75.0
Vietnam,2017.0,2.36,Motivar compras a través del botón 'Comprar',,Instagram,51.0
Vietnam,2017.0,2.36,Motivar compras a través del botón 'Comprar',,Snapchat,17.0
Vietnam,2017.0,2.36,Motivar compras a través del botón 'Comprar',,Twitter,37.0
Vietnam,2017.0,2.36,Motivar compras a través del botón 'Comprar',,WhatsApp,23.0
Vietnam,2018.0,2.33,Uso de redes sociales para mantenerse informado,,Facebook,93.0
Vietnam,2018.0,2.33,Uso de redes sociales para mantenerse informado,,FB Messenger,75.0
Vietnam,2018.0,2.33,Uso de redes sociales para mantenerse informado,,Instagram,51.0
Vietnam,2018.0,2.33,Uso de redes sociales para mantenerse informado,,Snapchat,17.0
Vietnam,2018.0,2.33,Uso de redes sociales para mantenerse informado,,Twitter,37.0
Vietnam,2018.0,2.33,Uso de redes sociales para mantenerse informado,,WhatsApp,23.0
Vietnam,2018.0,2.33,Seguir marcas que les gustan,,Facebook,93.0
Vietnam,2018.0,2.33,Seguir marcas que les gustan,,FB Messenger,75.0
Vietnam,2018.0,2.33,Seguir marcas que les gustan,,Instagram,51.0
Vietnam,2018.0,2.33,Seguir marcas que les gustan,,Snapchat,17.0
Vietnam,2018.0,2.33,Seguir marcas que les gustan,,Twitter,37.0
Vietnam,2018.0,2.33,Seguir marcas que les gustan,,WhatsApp,23.0
Vietnam,2018.0,2.33,Descubrir marcas a través de comentarios,,Facebook,93.0
Vietnam,2018.0,2.33,Descubrir marcas a través de comentarios,,FB Messenger,75.0
Vietnam,2018.0,2.33,Descubrir marcas a través de comentarios,,Instagram,51.0
Vietnam,2018.0,2.33,Descubrir marcas a través de comentarios,,Snapchat,17.0
Vietnam,2018.0,2.33,Descubrir marcas a través de comentarios,,Twitter,37.0
Vietnam,2018.0,2.33,Descubrir marcas a través de comentarios,,WhatsApp,23.0
Vietnam,2018.0,2.33,Investigar productos/marcas usando redes sociales,,Facebook,93.0
Vietnam,2018.0,2.33,Investigar productos/marcas usando redes sociales,,FB Messenger,75.0
Vietnam,2018.0,2.33,Investigar productos/marcas usando redes sociales,,Instagram,51.0
Vietnam,2018.0,2.33,Investigar productos/marcas usando redes sociales,,Snapchat,17.0
Vietnam,2018.0,2.33,Investigar productos/marcas usando redes sociales,,Twitter,37.0
Vietnam,2018.0,2.33,Investigar productos/marcas usando redes sociales,,WhatsApp,23.0
Vietnam,2018.0,2.33,Motivar compras a través de 'Me gusta',,Facebook,93.0
Vietnam,2018.0,2.33,Motivar compras a través de 'Me gusta',,FB Messenger,75.0
Vietnam,2018.0,2.33,Motivar compras a través de 'Me gusta',,Instagram,51.0
Vietnam,2018.0,2.33,Motivar compras a través de 'Me gusta',,Snapchat,17.0
Vietnam,2018.0,2.33,Motivar compras a través de 'Me gusta',,Twitter,37.0
Vietnam,2018.0,2.33,Motivar compras a través de 'Me gusta',,WhatsApp,23.0
Vietnam,2018.0,2.33,Motivar compras a través del botón 'Comprar',,Facebook,93.0
Vietnam,2018.0,2.33,Motivar compras a través del botón 'Comprar',,FB Messenger,75.0
Vietnam,2018.0,2.33,Motivar compras a través del botón 'Comprar',,Instagram,51.0
Vietnam,2018.0,2.33,Motivar compras a través del botón 'Comprar',,Snapchat,17.0
Vietnam,2018.0,2.33,Motivar compras a través del botón 'Comprar',,Twitter,37.0
Vietnam,2018.0,2.33,Motivar compras a través del botón 'Comprar',,WhatsApp,23.0
Vietnam,2019.0,2.23,Uso de redes sociales para mantenerse informado,,Facebook,93.0
Vietnam,2019.0,2.23,Uso de redes sociales para mantenerse informado,,FB Messenger,75.0
Vietnam,2019.0,2.23,Uso de redes sociales para mantenerse informado,,Instagram,51.0
Vietnam,2019.0,2.23,Uso de redes sociales para mantenerse informado,,Snapchat,17.0
Vietnam,2019.0,2.23,Uso de redes sociales para mantenerse informado,,Twitter,37.0
Vietnam,2019.0,2.23,Uso de redes sociales para mantenerse informado,,WhatsApp,23.0
Vietnam,2019.0,2.23,Seguir marcas que les gustan,,Facebook,93.0
Vietnam,2019.0,2.23,Seguir marcas que les gustan,,FB Messenger,75.0
Vietnam,2019.0,2.23,Seguir marcas que les gustan,,Instagram,51.0
Vietnam,2019.0,2.23,Seguir marcas que les gustan,,Snapchat,17.0
Vietnam,2019.0,2.23,Seguir marcas que les gustan,,Twitter,37.0
Vietnam,2019.0,2.23,Seguir marcas que les gustan,,WhatsApp,23.0
Vietnam,2019.0,2.23,Descubrir marcas a través de comentarios,,Facebook,93.0
Vietnam,2019.0,2.23,Descubrir marcas a través de comentarios,,FB Messenger,75.0
Vietnam,2019.0,2.23,Descubrir marcas a través de comentarios,,Instagram,51.0
Vietnam,2019.0,2.23,Descubrir marcas a través de comentarios,,Snapchat,17.0
Vietnam,2019.0,2.23,Descubrir marcas a través de comentarios,,Twitter,37.0
Vietnam,2019.0,2.23,Descubrir marcas a través de comentarios,,WhatsApp,23.0
Vietnam,2019.0,2.23,Investigar productos/marcas usando redes sociales,,Facebook,93.0
Vietnam,2019.0,2.23,Investigar productos/marcas usando redes sociales,,FB Messenger,75.0
Vietnam,2019.0,2.23,Investigar productos/marcas usando redes sociales,,Instagram,51.0
Vietnam,2019.0,2.23,Investigar productos/marcas usando redes sociales,,Snapchat,17.0
Vietnam,2019.0,2.23,Investigar productos/marcas usando redes sociales,,Twitter,37.0
Vietnam,2019.0,2.23,Investigar productos/marcas usando redes sociales,,WhatsApp,23.0
Vietnam,2019.0,2.23,Motivar compras a través de 'Me gusta',,Facebook,93.0
Vietnam,2019.0,2.23,Motivar compras a través de 'Me gusta',,FB Messenger,75.0
Vietnam,2019.0,2.23,Motivar compras a través de 'Me gusta',,Instagram,51.0
Vietnam,2019.0,2.23,Motivar compras a través de 'Me gusta',,Snapchat,17.0
Vietnam,2019.0,2.23,Motivar compras a través de 'Me gusta',,Twitter,37.0
Vietnam,2019.0,2.23,Motivar compras a través de 'Me gusta',,WhatsApp,23.0
Vietnam,2019.0,2.23,Motivar compras a través del botón 'Comprar',,Facebook,93.0
Vietnam,2019.0,2.23,Motivar compras a través del botón 'Comprar',,FB Messenger,75.0
Vietnam,2019.0,2.23,Motivar compras a través del botón 'Comprar',,Instagram,51.0
Vietnam,2019.0,2.23,Motivar compras a través del botón 'Comprar',,Snapchat,17.0
Vietnam,2019.0,2.23,Motivar compras a través del botón 'Comprar',,Twitter,37.0
Vietnam,2019.0,2.23,Motivar compras a través del botón 'Comprar',,WhatsApp,23.0
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2012.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
,2013.0,,,,,
